time,flux
28.2588,0.998485
28.2789,0.998651
28.2989,1.000553
28.3189,0.999816
28.3389,0.999943
28.3589,0.999293
28.3789,1.001669
28.3989,1.000046
28.4189,1.001215
28.439,1.000746
28.459,0.999691
28.479,1.00018
28.499,1.000392
28.519,1.000147
28.539,1.000132
28.559,0.999924
28.5791,0.999212
28.5991,0.999209
28.6191,1.001276
28.6391,1.000543
28.6591,0.999522
28.6791,1.000771
28.6991,1.000451
28.7191,1.0008
28.7392,0.999957
28.7592,1.001779
28.7792,0.999882
28.7992,1.000653
28.8192,1.000475
28.8392,0.999276
28.8592,0.999847
28.8793,1.000477
28.8993,1.001005
28.9193,1.000747
28.9393,0.99996
28.9593,0.999972
28.9793,1.000994
28.9993,0.999624
29.0193,0.999799
29.0394,1.000723
29.0594,0.999824
29.0794,1.000076
29.0994,1.000785
29.1194,1.001087
29.1394,0.998388
29.1594,1.000041
29.1795,0.999826
29.1995,0.999681
29.2195,0.999978
29.2395,0.999954
29.2595,0.999839
29.2795,1.00009
29.2995,1.000403
29.3195,0.998656
29.3396,0.997517
29.3596,0.999
29.3796,0.999147
29.3996,0.998996
29.4196,0.999722
29.4396,0.999626
29.4596,0.999114
29.4797,1.000008
29.4997,1.001055
29.5197,0.998697
29.5397,1.000067
29.5597,0.999839
29.5797,1.000766
29.5997,0.999432
29.6197,1.000084
29.6398,0.999602
29.6598,0.999575
29.6798,1.00037
29.6998,1.000501
29.7198,0.999357
29.7398,1.000409
29.7598,0.999928
29.7799,1.000658
29.7999,0.999392
29.8199,1.000541
29.8399,1.000789
29.8599,0.93944
29.8799,0.939807
29.8999,0.939923
29.9199,0.939762
29.94,0.940854
29.96,0.941496
29.98,0.940537
30.0,0.939581
